client,id,vendor_id,vendor_name,name,types,policy_number,status,processing,reviewed_at,archived_at,expiration_date,issue_date,flagged,flag_level,flag_notes,applies_to_all,insurer_names,created_at,updated_at,sync_date
"Block Real Estate Services, LLC",6a06215b1f712c628e56646c,69fded0d62446148bd848b65,Amsted Rail Company Inc,CollegeCrossingCDLLCandMarleyCollegeCrossingCDLLC_W45275293.pdf,,,processed,false,2026-06-02,,2027-03-31,2026-03-31,true,low,"<p>GL limits are low and umbrella does not follow form, is my assessment correct?</p>
<p><br></p>
<p>You are correct <span data-entityid=""6939ca46ef5dc7a165ca2078"" data-entityname=""@AbbeyRobinson"" data-entitytype=""mention"">@AbbeyRobinson</span>, but DOO and page 2 states they have another GL policy, but it's a SIR. We would need to contact Block to see if that is acceptable.</p>",false,Liberty Mutual Fire Insurance Company; AIG Specialty Insurance Company; LM Insurance Corporation; Liberty Insurance Corporation,2026-05-14,,2026-07-20
"Block Real Estate Services, LLC",6a4eb0d03314f98773ba373a,69fded0d62446148bd848b6b,Anixter Inc,26-27 WESCO Landlords - Block Real Estate Services.pdf,,,processed,false,2026-07-14,,2027-06-04,2026-07-08,false,,,false,Travelers Property Casualty Company of America,2026-07-08,,2026-07-20
"Block Real Estate Services, LLC",6a5691bef6533cf6aa2dd79b,69fded0d62446148bd848b6b,Anixter Inc,Lease - rl2877 - Anixter Inc.pdf,,,processed,false,2026-07-14,,,,false,,,false,,2026-07-14,,2026-07-20
"Block Real Estate Services, LLC",6a47ca0f5cdf4704ae0efe2a,69fded0d62446148bd848b77,"Apex Products, LLC",Scan2026-06-30_144448BlockCert.pdf,,,processed,false,2026-07-06,,2027-06-28,2026-06-11,false,,,false,West Bend Insurance Company,2026-07-03,,2026-07-20
"Block Real Estate Services, LLC",6a399fb6accacb8cab637009,69fded0e62446148bd848b7d,"APLOS, Inc.",Aplós COI 2026.pdf,,,processed,false,2026-06-23,,2026-07-17,2026-03-12,false,,,false,Nautilus Insurance Company; AmTrust Insurance Company; Evanston Insurance Company; Old Republic Professional Liability Inc,2026-06-22,,2026-07-20
"Block Real Estate Services, LLC",6a5a7d2575cf58525d542611,69fded0e62446148bd848b7d,"APLOS, Inc.","College Crossing CD, LLC_APLOS Inc._26-27 CGL_7-14-2026_1431799237.pdf",,,processed,false,,,2027-07-17,2026-07-14,false,,,false,Kinsale Insurance Company,2026-07-17,,2026-07-20
"Block Real Estate Services, LLC",6a5a82fde01184066f4af9b6,69fded0e62446148bd848b7d,"APLOS, Inc.","College Crossing CD, LLC_APLOS Inc._26-27 GLWCOM_7-17-2026_1500492899.pdf",,,processed,false,,,2027-07-17,2026-07-17,false,,,false,Kinsale Insurance Company; AmTrust Insurance Company,2026-07-17,,2026-07-20
"Block Real Estate Services, LLC",6a5a60eeb260d1d902908e2e,69fded0e62446148bd848b83,Applied Industrial Technologies Inc,KCIP Riverside LLC-570120179758.pdf,,,processed,false,,,2027-06-01,2026-05-26,false,,,false,National Casualty Company,2026-07-17,,2026-07-20
"Block Real Estate Services, LLC",6a5a60efb260d1d902908e4c,69fded0e62446148bd848b83,Applied Industrial Technologies Inc,KCIP Riverside LLC-570120212995.pdf,,,processed,false,,,2027-06-01,2026-05-27,false,,,false,ACE American Insurance Company; ACE Property and Casualty Insurance Company,2026-07-17,,2026-07-20
"Block Real Estate Services, LLC",6a2c707c7ea10850bf9fee54,69fded0e62446148bd848b86,ARC Physical Therapy Plus,COI 1318 Belton Block real Estate Umbrella 9.30.25 - 9.30.26.pdf,,,processed,false,2026-06-15,,2026-09-30,2026-05-08,false,,,false,Lexington Insurance Company,2026-06-12,,2026-07-20
"Block Real Estate Services, LLC",6a32eb9c4f89dc4a36d328c0,69fded0e62446148bd848b86,ARC Physical Therapy Plus,COI 1318 Belton Block Real Estate Services LLC - 3.15.26 - 3.15.27.pdf,,,processed,false,2026-06-18,,2027-03-15,2026-06-17,false,,,false,The Insurance Company of the State of Pennsylvania,2026-06-17,,2026-07-20
"Block Real Estate Services, LLC",6a5520ec21f86634e8b19af4,69fded0e62446148bd848b86,ARC Physical Therapy Plus,Lease - ncd054 - ARC Physical Therapy Plus.pdf,,,processed,false,2026-07-13,,,,false,,,false,,2026-07-13,,2026-07-20
"Block Real Estate Services, LLC",6a2327b9fe918aea40160ac1,69fded0e62446148bd848b98,Aspen Properties Group,Policy 3.7 2026 to 3.7 2027.pdf,,,processed,false,2026-06-08,,2027-03-07,,false,,,false,United Wisconsin Insurance Company,2026-06-05,,2026-07-20
"Block Real Estate Services, LLC",6a3efffe57a0d280997f8d45,69fded0e62446148bd848b98,Aspen Properties Group,Aspen_Properties_Group_Nationwide_Commercial_Umbrella_Renewal_2025-2026.pdf.pdf,,,processed,false,2026-06-30,,,,false,,,false,,2026-06-26,,2026-07-20
"Block Real Estate Services, LLC",6a3f00ebc35829c634df634e,69fded0e62446148bd848b98,Aspen Properties Group,Aspen_Properties_Group_Nationwide_Businessowners_Policy_Renewal_2025-2026.pdf.pdf,,,processed,false,2026-06-30,,,,false,,,false,,2026-06-26,,2026-07-20
"Block Real Estate Services, LLC",6a2727d38f5f15a8835c79d5,69fded0e62446148bd848b92,Arthur J Gallagher Risk Management Services Inc,"46 PC Investors, LLC_Arthur J. Gallagher, LLC_25-26 Landlord Casualty C_6-8-2026_1568910419.pdf",,,processed,false,2026-06-11,,2026-10-01,,false,,,true,Arch Insurance Company; The Continental Insurance Company,2026-06-08,,2026-07-20
"Block Real Estate Services, LLC",6a27280d540f27b382a1ed5f,69fded0e62446148bd848b92,Arthur J Gallagher Risk Management Services Inc,"46 PC Investors, LLC_Arthur J. Gallagher, LLC_25-26 Landlord Property C_6-8-2026_1111070370.pdf",,,processed,false,2026-06-11,,2026-10-01,2026-06-08,false,,,true,"XL Insurance America, Inc.",2026-06-08,,2026-07-20
"Block Real Estate Services, LLC",6a399e75a17b73c16bc35db9,69fded0e62446148bd848b9b,Aspire Wealth Management LLC,ASPIRE WEALTH_BLOCK RE_COI.pdf,,,processed,false,2026-06-23,,2027-03-20,2026-06-22,false,,,false,Hartford Underwriters Insurance Company,2026-06-22,,2026-07-20
"Block Real Estate Services, LLC",6a2ab748071d75e4ccfca1a1,69fded0e62446148bd848ba1,Asurion LLC,GL Waiver of Subro Endorsement.pdf,,,processed,false,2026-06-15,,2027-04-30,,false,,,false,,2026-06-11,,2026-07-20
"Block Real Estate Services, LLC",6a4e8bf6bc03800db2d4ea5c,69fded0e62446148bd848ba1,Asurion LLC,PINNACLE CORPORATE - 14163813.pdf,,,processed,false,2026-07-14,,2027-04-30,2026-07-08,false,,,false,Liberty Insurance Corporation; Liberty Mutual Fire Insurance Company; LM Insurance Corporation,2026-07-08,,2026-07-20
"Block Real Estate Services, LLC",6a50ef24c8b75240b608c395,69fded0e62446148bd848baa,Auction Merchandise of KC,Document_260626_121652.pdf,,,processed,false,2026-07-14,,2026-11-05,,false,,,false,Midvale Indemnity Company,2026-07-10,,2026-07-20
"Block Real Estate Services, LLC",6a3aab84fc287516f387ea8c,69fded0e62446148bd848bad,Recognition Plus Audio Video Graphics,Certificate of Insurance.pdf,,,processed,false,2026-06-23,,2027-02-01,2026-06-23,false,,,false,Twin City Fire Insurance Company,2026-06-23,,2026-07-20
"Block Real Estate Services, LLC",6a18aa1b9ef1cffe57d01607,69fded0e62446148bd848bb0,AVI-SPL LLC,NOT FOUND - AVI-SPL LLC.pdf,,,processed,false,2026-06-02,,2027-04-17,2026-04-08,false,,,false,Zurich American Insurance Company; American Guarantee and Liability Insurance Company; American Zurich Insurance Company; Federal Insurance Company; Allied World Assurance Company (U.S.) Inc.; Crum & Forster Specialty Insurance Company,2026-05-28,,2026-07-20
"Block Real Estate Services, LLC",6a39520bd382314fdae2ff3f,69fded0e62446148bd848bb3,Axiom Strategies LLC,COBLOC~1.PDF,,,processed,false,2026-06-22,,2026-08-07,2026-06-22,false,,,false,Evanston Insurance Company,2026-06-22,,2026-07-20
"Block Real Estate Services, LLC",6a26fc7c723912a814569421,69fded0e62446148bd848bb9,"Pet Supplies Plus / B&B Pet Products, LLC",Block Real Estate Services_Lenexa Property 25-26.pdf,,,processed,false,2026-06-11,,2026-12-01,2026-06-08,false,,,false,Selective Insurance Company of the Southeast,2026-06-08,,2026-07-20
"Block Real Estate Services, LLC",6a32e2a7081d3b93fbe8b135,69fded0e62446148bd848bbf,Baking With A Bass / Kayla Bass,CERTIFICATE OF INSURANCE (COI).Pdf,,,processed,false,2026-06-17,,2027-03-06,2026-06-17,false,,,false,Hartford Underwriters Insurance Company; Hartford Fire Insurance Company,2026-06-17,,2026-07-20
"Block Real Estate Services, LLC",6a39895ed1bf38e72a670fab,69fded0e62446148bd848bbc,Bachelor Controls Inc,"Perg Building LLC co Block Real Estate Servi_Bachelor Controls, Inc._2026 - 2027 Master - Bach_6-22-2026_120642820.pdf",,,processed,false,2026-06-23,,2027-03-01,2026-06-22,false,,,false,Liberty Insurance Corporation; Travelers Property Casualty Company of America; Accelerant Specialty Insurance Company; Continental Casualty Company,2026-06-22,,2026-07-20
"Block Real Estate Services, LLC",6a316395b12134bfb4442095,69fded0e62446148bd848bc2,Bank of America,COI MO8-118 3.15.26-3.15.27.pdf,,,processed,false,2026-06-17,,2026-08-01,2026-03-25,false,,,false,"Greenwich Insurance Company; National Union Fire Insurance Company of Pittsburgh, Pa.",2026-06-16,,2026-07-20
"Block Real Estate Services, LLC",6a34433b3a28b57599a17d33,69fded0f62446148bd848bcb,"Banner Logistics, Inc",1600 Vernon Street XXS Certificate.pdf,,,processed,false,2026-06-24,,2026-11-29,2026-06-17,false,,,false,"Service American Indemnity Company; Nautilus Insurance Company; TRANSGUARD INSURANCE COMPANY OF AMERICA, INC.",2026-06-18,,2026-07-20
"Block Real Estate Services, LLC",6a359462430d502f7f7fb4ca,69fded0f62446148bd848bd4,Costa Vida Fresh Mexican Grill / BB Magical Fruit,"Block Real Estate Services, LLC_BB Magical Fruit Two LLC_2627 Master COI_6-19-2026_2147481711.pdf",,,processed,false,2026-06-22,,2027-05-01,2026-06-19,false,,,false,St. Paul Fire and Marine Insurance Company; Travelers Property Casualty Company of America; The Travelers Indemnity Company of Connecticut,2026-06-19,,2026-07-20
"Block Real Estate Services, LLC",6a4be2cf5cdf4704ae0effad,69fded0f62446148bd848bd7,BDM Inc,Block Cert.pdf,,,processed,false,2026-07-08,,2027-05-01,2026-07-06,false,,,false,SECURA Insurance Company; The Travelers Indemnity Company,2026-07-06,,2026-07-20
"Block Real Estate Services, LLC",6a4fb5640efc7440a732444e,69fded0f62446148bd848bdd,"Pepper Jax Grill / Belton North Cass, LLC",WRG-PJ_Certificate of Insurance_North Cass Dev_6.30.26.pdf,,,processed,false,2026-07-14,,2027-06-30,2026-06-27,false,,,false,Union Insurance; The Zenith,2026-07-09,,2026-07-20
"Block Real Estate Services, LLC",6a5a46d375d581809e5678e6,69fded0f62446148bd848bdd,"Pepper Jax Grill / Belton North Cass, LLC",PepperJax 1727 E North Ave Belton MO.pdf,,,processed,false,2026-07-17,,2027-06-30,2026-07-17,false,,,false,Union Insurance Company; Zenith Insurance Company,2026-07-17,,2026-07-20
"Block Real Estate Services, LLC",6a54fee4501b8361b0e98203,69fded0f62446148bd848c19,"Kitchen and Bath by Briggs / Briggs, Inc.","co Block Real Estate Services, LLC_Briggs, Inc. of Omaha_2526 GAUW w Personal Pr_7-8-2026_1115031498.pdf",,,processed,false,2026-07-13,,2026-09-01,2026-07-08,false,,,false,Dakota Truck Underwriters; Middlesex Insurance Company,2026-07-13,,2026-07-20
"Block Real Estate Services, LLC",6a551e28ba1f441b3e41026b,69fded0f62446148bd848c19,"Kitchen and Bath by Briggs / Briggs, Inc.",Lease - tic681 - Kitchen and Bath by Briggs.pdf,,,processed,false,2026-07-13,,,,false,,,false,,2026-07-13,,2026-07-20
"Block Real Estate Services, LLC",6a300e6a85085468184506d8,69fded1062446148bd848c22,Bryght Labs,COI Bryght Labs 11053 general liability.pdf,,,processed,false,2026-06-17,,2027-05-01,2026-05-28,false,,,false,Evanston Insurance Company,2026-06-15,,2026-07-20
"Block Real Estate Services, LLC",6a2c05fde294f24a402e1e39,69fded1162446148bd848c7f,CJ Industries LLC,22284994-PLATTE-CJ COI.pdf,,,processed,false,2026-06-15,,2027-03-02,2026-02-19,false,,,false,"Transportation Insurance Company; Valley Forge Insurance Company; Illinois Union Insurance Company; The Continental Insurance Company; American Casualty Company of Reading, Pennsylvania",2026-06-12,,2026-07-20
"Block Real Estate Services, LLC",6a05ea6fca42782ea34bdf81,69fded1262446148bd848cd0,Crossroads Courier Inc,KCIPRiversideLLCRiversideIndustrialCent_CrossroadsCourierInc_25-26GLHNOUMBMTC_7-30-2025_13670150163.pdf,,,processed,false,2026-06-02,,2026-07-30,2025-07-30,false,,,false,Ohio Security Insurance Company; TT Club Mutual Insurance Limited; Progressive Casualty Insurance Company; James River Insurance Company,2026-05-14,,2026-07-20
"Block Real Estate Services, LLC",6a272f6a723912a81456948a,69fded1262446148bd848cf7,DataLocker Inc,"DATALOCKER INC.-6081400-MO COI 25-26-BLOCK REAL ESTATE SERVICES, LLC.pdf",,,processed,false,2026-06-08,,2026-10-01,2026-06-08,false,,,false,Indemnity Insurance Company of North America,2026-06-08,,2026-07-20
"Block Real Estate Services, LLC",6a298c5c6b36130833e2f76c,69fded1262446148bd848cf7,DataLocker Inc,Block Real Estate Services LLC.pdf,,,processed,false,2026-06-10,,2026-12-15,,false,,,false,ACE Property and Casualty Insurance Company; Bankers Standard Insurance Company,2026-06-10,,2026-07-20
"Block Real Estate Services, LLC",6a26ecba1b3591a22e40cf22,69fded1262446148bd848d0c,Dermatology Consultants,Dermatology Consultant Midwest COI (1).pdf,,,processed,false,2026-06-08,,2026-08-01,,false,,,false,ACE Property and Casualty Insurance Company; Bankers Standard Insurance Company; Chubb National Insurance Company,2026-06-08,,2026-07-20
"Block Real Estate Services, LLC",6a57a2b76e126b4cb9abd6b2,69fded1362446148bd848d3f,Eaton Electric / Eaton Corporation,Lease - tic921 - Eaton Electric.pdf,,,processed,false,,,,,false,,,false,,2026-07-15,,2026-07-20
"Block Real Estate Services, LLC",6a550602501b8361b0e98221,69fded1362446148bd848d5a,Elliott Electric Supply Inc,co Block Real Estate Services_Elliott Electric Supply Inc._2526 Master_7-13-2026_1538430327.pdf,,,processed,false,2026-07-15,,2026-12-25,2026-07-13,false,,,false,Hartford Underwriters Insurance Company; Hartford Fire Insurance Company; Hartford Casualty Insurance Company; Trumbull Insurance Company,2026-07-13,,2026-07-20
"Block Real Estate Services, LLC",6a5a4c9575cf58525d542476,69fded1362446148bd848d5a,Elliott Electric Supply Inc,Oxford Kansas Project COI.pdf,,,processed,false,2026-07-17,,2026-12-25,2026-03-20,false,,,false,"Hartford Fire Insurance Company
One Hartford Plaza
Hartford , CT 06155-0001",2026-07-17,,2026-07-20
"Block Real Estate Services, LLC",6a062136ca42782ea35f2404,69fded1562446148bd848db4,First Watch,WoSCert26-27.pdf,,,processed,false,2026-06-02,,2027-03-01,2026-04-14,false,,,false,Starr Indemnity & Liability Company,2026-05-14,,2026-07-20
"Block Real Estate Services, LLC",6a3d7bdbf08a13c0c88070a6,69fded1562446148bd848df0,Gateway Spine & Joint LLC,"Block Real Estate COI, June 2025.pdf",,,processed,false,2026-06-30,,2026-07-27,2026-06-25,false,,,false,State Farm Fire and Casualty Company; State Farm Mutual Automobile Insurance Company,2026-06-25,,2026-07-20
"Block Real Estate Services, LLC",6a57a17022af1dedc09c9436,69fded1662446148bd848e1d,Great Rivers Associates,ACORD Form 20260715-100405.pdf,,,processed,false,2026-07-15,,2027-05-26,2026-07-14,false,,,false,United Fire & Casualty Company; AmFed National Insurance Company; HDI Global Specialty SE,2026-07-15,,2026-07-20
"Block Real Estate Services, LLC",6a57b911e8caaf78715d00f5,69fded1662446148bd848e1d,Great Rivers Associates,ACORD Form 20260715-114445.pdf,,,processed,false,,,2027-05-26,2026-07-14,false,,,false,United Fire & Casualty Company; AmFed National Insurance Company; HDI Global Specialty SE,2026-07-15,,2026-07-20
"Block Real Estate Services, LLC",6a5a5316e01184066f4af8b1,69fded1662446148bd848e35,H M Cragg Co,"College Crossing Associates LLC_H. M. Cragg Co_26-27  GL, WC & Umb _6-30-2026_1965003679.pdf",,,processed,false,2026-07-17,,2027-07-01,2026-06-30,false,,,false,The Charter Oak Fire Insurance Company; Travelers Property Casualty Company of America,2026-07-17,,2026-07-20
"Block Real Estate Services, LLC",6a515d04aa8908124e4b4694,69fded1762446148bd848e68,Hoefer Welker LLC,COI FOR BLOCK REAL ESTATE SERVICES 16593527.pdf,,,processed,false,2026-07-14,,2027-02-12,2026-07-10,false,,,false,The Phoenix Insurance Company; Travelers Property Casualty Company of America; Lexington Insurance Company,2026-07-10,,2026-07-20
"Block Real Estate Services, LLC",6a2333a6a234618b199e4caa,69fded1862446148bd848ebf,Kababs,Kababs COI WC.pdf,,,processed,false,2026-06-08,,2027-04-10,2026-06-05,false,,,false,Property and Casualty Insurance Company of Hartford,2026-06-05,,2026-07-20
"Block Real Estate Services, LLC",6a457acff92324cf4d222cae,69fded1962446148bd848ee9,"KC Classic Auto, LLC",KC Classic.pdf,,,processed,false,2026-07-15,,2026-12-09,,false,,,false,,2026-07-01,,2026-07-20
"Block Real Estate Services, LLC",6a57bc52e8caaf78715d0129,69fded1962446148bd848ee9,"KC Classic Auto, LLC",Lease - tic785 - KC Classic Auto Amend.pdf,,,processed,false,2026-07-15,,,,false,,,false,,2026-07-15,,2026-07-20
"Block Real Estate Services, LLC",6a57bc53e8caaf78715d0149,69fded1962446148bd848ee9,"KC Classic Auto, LLC",Lease - tic785 - KC Classic Auto.pdf,,,processed,false,2026-07-15,,,,false,,,false,,2026-07-15,,2026-07-20
"Block Real Estate Services, LLC",6a4c19645bdbb873e90ba519,69fded1962446148bd848f1c,Lenexa Manufacturing Company LLC,Lenexa Manufacturing Company LLC-Block Real Estate Services LLC-COI (2).pdf,,,processed,false,2026-07-10,,2027-01-14,,false,,,false,Travelers Casualty and Surety Company of America; Continental Casualty Company,2026-07-06,,2026-07-20
"Block Real Estate Services, LLC",6a397ad3efaf8fc91cd0af97,69fded1962446148bd848f22,Life Assist Inc,"College IJ LLC and 4120 Rainbow Associates, L_Life Assist, Inc._202627 Master Cert_6-22-2026_546659189.pdf",,,processed,false,2026-06-23,,2027-01-01,2026-06-22,false,,,false,"Admiral Insurance Company; Associated Industries Insurance Company, Inc.; Travelers Property Casualty Insurance Company",2026-06-22,,2026-07-20
"Block Real Estate Services, LLC",6a579dd5c82dc5e22a7eb756,69fded1962446148bd848f22,Life Assist Inc,"College IJ LLC and 4120 Rainbow Associates, L_Life Assist, Inc._202627 Master Cert_7-14-2026_289118208.pdf",,,processed,false,,,2027-01-01,2026-07-14,false,,,false,"Admiral Insurance Company; Associated Industries Insurance Company, Inc.; Travelers Property Casualty Insurance Company",2026-07-15,,2026-07-20
"Block Real Estate Services, LLC",6a58fd8e5c7b97125a9c86c2,69fded1a62446148bd848f49,Mainland Valuation Services,"Cert of Ins - Block Real Estate Services, LLC.PDF",,,processed,false,,,2027-01-16,2026-07-16,false,,,false,Hartford Casualty Insurance Company; Hartford Underwriters Insurance Company,2026-07-16,,2026-07-20
"Block Real Estate Services, LLC",6a50ef487e90507d96e649d6,69fded1a62446148bd848f64,Martinrea Riverside LLC,Cert 110 - Block Services Combined_062926.pdf,,,processed,false,2026-07-14,,2027-06-01,2026-06-26,false,,,false,Allianz Global Risks US Insurance Company,2026-07-10,,2026-07-20
